simnum,ntimes,family,var,ests,lower,upper
218,6,crude,pfs,0.104,0.07196523249243102,0.14802034070796105
218,6,crude,prog,0.568,0.5060249967174062,0.6279168745512133
218,6,crude,die_wprog,0.372,0.31444644874453964,0.4334276759262941
218,6,crude,die_noprog,0.328,0.2727894639149596,0.38841639111147325
218,6,crude,rmpfst,0.494588769291065,0.45780892636587467,0.5313686122162553
218,6,crude,time2prog_gprog,0.42770936851424984,0.3910660290218157,0.464352708006684
218,6,crude,time2prog_all,0.6886738964717515,0.6481053413499066,0.7292424515935964
218,6,crude,illnessdur,0.3221794031375089,0.28147411435972824,0.3628846919152896
219,6,crude,pfs,0.108,0.0752919484005553,0.1525725584038732
219,6,crude,prog,0.52,0.4582370772520494,0.5811575907681328
219,6,crude,die_wprog,0.312,0.25777888902447976,0.3719112315858073
219,6,crude,die_noprog,0.372,0.31444644874453964,0.4334276759262941
219,6,crude,rmpfst,0.47058273644637083,0.43474190848579264,0.506423564406949
219,6,crude,time2prog_gprog,0.41928260661783723,0.3823797311584634,0.45618548207721105
219,6,crude,time2prog_all,0.7073184337353896,0.6668047962150001,0.7478320712557791
219,6,crude,illnessdur,0.35874389715309896,0.3152995812739016,0.4021882130322963
220,6,crude,pfs,0.056,0.03364764921901089,0.09179072073294389
220,6,crude,prog,0.536,0.4741036818936376,0.5968067205426905
220,6,crude,die_wprog,0.352,0.2954446480491309,0.41303480860152053
220,6,crude,die_noprog,0.408,0.34891768191191647,0.4698668451952452
220,6,crude,rmpfst,0.46113307875983933,0.4257781221201294,0.4964880353995493
220,6,crude,time2prog_gprog,0.4376838038523312,0.3959587298082756,0.47940887789638675
220,6,crude,time2prog_all,0.7143433723569839,0.6735550679268942,0.7551316767870735
220,6,crude,illnessdur,0.2514733535611582,0.21247654398899957,0.2904701631333168
221,6,crude,pfs,0.068,0.042885918578360334,0.10618925218570377
221,6,crude,prog,0.596,0.5341653599169153,0.6549290465799593
221,6,crude,die_wprog,0.38,0.3220773718978933,0.4415546199810133
221,6,crude,die_noprog,0.336,0.28032294705210725,0.39664077518239854
221,6,crude,rmpfst,0.4516270150798911,0.4166797308599922,0.48657429929979
221,6,crude,time2prog_gprog,0.4004045266304893,0.3632177717911115,0.43759128146986714
221,6,crude,time2prog_all,0.6642265349130736,0.6218604278407098,0.7065926419854374
221,6,crude,illnessdur,0.3042052032202973,0.2649144158009471,0.34349599063964753
222,6,crude,pfs,0.048,0.027668201530694606,0.08201230121318727
222,6,crude,prog,0.632,0.5706422103010869,0.6893625986321157
222,6,crude,die_wprog,0.376,0.31825978130242794,0.4374932769724422
222,6,crude,die_noprog,0.32,0.26527465872568123,0.38017332909267876
222,6,crude,rmpfst,0.4600538962683652,0.4256738754279694,0.49443391710876095
222,6,crude,time2prog_gprog,0.4116600560831276,0.37723356707996514,0.4460865450862901
222,6,crude,time2prog_all,0.6493493934255437,0.6080974527156205,0.6906013341354668
222,6,crude,illnessdur,0.343198693916351,0.3028253256236476,0.3835720622090544
223,6,crude,pfs,0.072,0.04602556925826497,0.11092853510983555
223,6,crude,prog,0.532,0.47013118515223484,0.5929002836800568
223,6,crude,die_wprog,0.3,0.2465717791163956,0.3594815406817821
223,6,crude,die_noprog,0.396,0.33738981084356817,0.45775791545148425
223,6,crude,rmpfst,0.4916910648093937,0.4563603774853931,0.5270217521333942
223,6,crude,time2prog_gprog,0.4691740388920435,0.4304495666551745,0.5078985111289125
223,6,crude,time2prog_all,0.7367103232904533,0.6986140765278468,0.7748065700530598
223,6,crude,illnessdur,0.29668614528561144,0.2562204286318244,0.33715186193939845
224,6,crude,pfs,0.056,0.03364764921901089,0.09179072073294389
224,6,crude,prog,0.54,0.4780800855664607,0.6007092504739038
224,6,crude,die_wprog,0.372,0.31444644874453964,0.4334276759262941
224,6,crude,die_noprog,0.404,0.34507095342004057,0.46583464008308473
224,6,crude,rmpfst,0.4500365676029015,0.41634225662520635,0.48373087858059666
224,6,crude,time2prog_gprog,0.4038399961532491,0.3701167935052173,0.4375631988012809
224,6,crude,time2prog_all,0.6899967979996892,0.6491230945767321,0.7308705014226462
224,6,crude,illnessdur,0.31826940163818335,0.2767396308115241,0.3597991724648426
225,6,crude,pfs,0.072,0.04602556925826497,0.11092853510983555
225,6,crude,prog,0.532,0.47013118515223484,0.5929002836800568
225,6,crude,die_wprog,0.356,0.29923625944437476,0.41712213081031313
225,6,crude,die_noprog,0.396,0.33738981084356817,0.45775791545148425
225,6,crude,rmpfst,0.482469454779887,0.44724790391846836,0.5176910056413057
225,6,crude,time2prog_gprog,0.4107934949952523,0.37462426686035977,0.44696272313014485
225,6,crude,time2prog_all,0.7077535735176448,0.6670666912749027,0.7484404557603869
225,6,crude,illnessdur,0.30348972160698984,0.26187803923473896,0.3451014039792407
226,6,crude,pfs,0.08,0.052382328372331775,0.12032964320384165
226,6,crude,prog,0.524,0.46219788800433054,0.5850757136198882
226,6,crude,die_wprog,0.324,0.2690297048761813,0.3842972165462151
226,6,crude,die_noprog,0.396,0.33738981084356817,0.45775791545148425
226,6,crude,rmpfst,0.46248490327619873,0.4259293351563109,0.4990404713960866
226,6,crude,time2prog_gprog,0.4151988775559743,0.3742454728955396,0.45615228221640897
226,6,crude,time2prog_all,0.7192954612268673,0.6780872298908623,0.7605036925628722
226,6,crude,illnessdur,0.29586713623725297,0.2542322873657108,0.33750198510879514
227,6,crude,pfs,0.068,0.042885918578360334,0.10618925218570377
227,6,crude,prog,0.524,0.46219788800433054,0.5850757136198882
227,6,crude,die_wprog,0.332,0.2765538920259373,0.39253089660453205
227,6,crude,die_noprog,0.408,0.34891768191191647,0.4698668451952452
227,6,crude,rmpfst,0.4313267486659889,0.39618088011728314,0.4664726172146947
227,6,crude,time2prog_gprog,0.4049276501502985,0.36696459291831024,0.4428907073822868
227,6,crude,time2prog_all,0.70008353567575,0.6585341384756979,0.7416329328758021
227,6,crude,illnessdur,0.3400662539042965,0.2948992026205622,0.38523330518803084
228,6,crude,pfs,0.06,0.0366944108391085,0.0966228927168827
228,6,crude,prog,0.556,0.4940249224564253,0.616280148000085
228,6,crude,die_wprog,0.376,0.31825978130242794,0.4374932769724422
228,6,crude,die_noprog,0.384,0.325899194520949,0.4456117309619941
228,6,crude,rmpfst,0.45542378115373855,0.4207425716778441,0.490104990629633
228,6,crude,time2prog_gprog,0.39812533974974024,0.36221853980501323,0.43403213969446724
228,6,crude,time2prog_all,0.6846176780288638,0.6428751867207361,0.7263601693369914
228,6,crude,illnessdur,0.2970441632222003,0.25728314752393916,0.3368051789204614
229,6,crude,pfs,0.08,0.052382328372331775,0.12032964320384165
229,6,crude,prog,0.584,0.5220809648361122,0.643376640848653
229,6,crude,die_wprog,0.388,0.3297252242653439,0.4496646348216356
229,6,crude,die_noprog,0.336,0.28032294705210725,0.39664077518239854
229,6,crude,rmpfst,0.5002550005173098,0.46282374250071107,0.5376862585339084
229,6,crude,time2prog_gprog,0.4390431481360149,0.398292231380449,0.47979406489158083
229,6,crude,time2prog_all,0.7060586096232717,0.6652905809358897,0.7468266383106538
229,6,crude,illnessdur,0.27542011384075743,0.2359332896631448,0.31490693801837005
230,6,crude,pfs,0.076,0.04919164066173633,0.11564139731040064
230,6,crude,prog,0.588,0.5261050290746588,0.6472315102141428
230,6,crude,die_wprog,0.364,0.30683266748143884,0.425283589981322
230,6,crude,die_noprog,0.336,0.28032294705210725,0.39664077518239854
230,6,crude,rmpfst,0.47548707713359545,0.4407028309488714,0.5102713233183195
230,6,crude,time2prog_gprog,0.4226369958339745,0.38786168612453614,0.4574123055434129
230,6,crude,time2prog_all,0.6789861696836894,0.6385093723404984,0.7194629670268804
230,6,crude,illnessdur,0.31858476822839277,0.2815732551414253,0.35559628131536025
231,6,crude,pfs,0.08,0.052382328372331775,0.12032964320384165
231,6,crude,prog,0.472,0.4110100538102362,0.5338374109615085
231,6,crude,die_wprog,0.316,0.26152437100054704,0.3760446832137765
231,6,crude,die_noprog,0.448,0.38760667582628155,0.5099671873212446
231,6,crude,rmpfst,0.46783309065782985,0.43165885125908793,0.5040073300565718
231,6,crude,time2prog_gprog,0.42604264073467724,0.3858526349524055,0.46623264651694896
231,6,crude,time2prog_all,0.7428671030491351,0.703167941141137,0.7825662649571331
231,6,crude,illnessdur,0.2952174454033339,0.25214444574221295,0.3382904450644548
232,6,crude,pfs,0.08,0.052382328372331775,0.12032964320384165
232,6,crude,prog,0.552,0.4900328126787554,0.6123933241737184
232,6,crude,die_wprog,0.344,0.28787477716960375,0.4048468122729748
232,6,crude,die_noprog,0.368,0.3106374013678842,0.42935778969891303
232,6,crude,rmpfst,0.4897056980416207,0.45403356971106,0.5253778263721813
232,6,crude,time2prog_gprog,0.43395694680071156,0.3956296091822504,0.47228428441917275
232,6,crude,time2prog_all,0.7056576123363696,0.6653325463454186,0.7459826783273206
232,6,crude,illnessdur,0.30651020845311533,0.26671482585556344,0.3463055910506672
233,6,crude,pfs,0.06,0.0366944108391085,0.0966228927168827
233,6,crude,prog,0.552,0.4900328126787554,0.6123933241737184
233,6,crude,die_wprog,0.328,0.2727894639149596,0.38841639111147325
233,6,crude,die_noprog,0.388,0.3297252242653439,0.4496646348216356
233,6,crude,rmpfst,0.4755683488686337,0.44020439345054685,0.5109323042867205
233,6,crude,time2prog_gprog,0.43301882405770614,0.3948900967356173,0.47114755137979497
233,6,crude,time2prog_all,0.7097056379175453,0.6695142991119892,0.7498969767231013
233,6,crude,illnessdur,0.30494872221346,0.2633967372834066,0.34650070714351333
234,6,crude,pfs,0.08,0.052382328372331775,0.12032964320384165
234,6,crude,prog,0.52,0.4582370772520494,0.5811575907681328
234,6,crude,die_wprog,0.344,0.28787477716960375,0.4048468122729748
234,6,crude,die_noprog,0.4,0.34122832313654916,0.4617983367625397
234,6,crude,rmpfst,0.47108324129633505,0.4347541875992198,0.5074122949934503
234,6,crude,time2prog_gprog,0.41311135329006776,0.3773502660117461,0.44887244056838943
234,6,crude,time2prog_all,0.7229885587529117,0.6829391756496317,0.7630379418561917
234,6,crude,illnessdur,0.30986368493835725,0.2663251323092859,0.3534022375674286
235,6,crude,pfs,0.084,0.055596038766644665,0.1249948664135652
235,6,crude,prog,0.496,0.4345537335304875,0.5575673328654761
235,6,crude,die_wprog,0.316,0.26152437100054704,0.3760446832137765
235,6,crude,die_noprog,0.42,0.3604822730348509,0.48193905488442007
235,6,crude,rmpfst,0.4411553266894354,0.40584717447314705,0.47646347890572377
235,6,crude,time2prog_gprog,0.38056350501173897,0.34157107184436003,0.4195559381791179
235,6,crude,time2prog_all,0.7051482283855874,0.6625440011672801,0.7477524556038948
235,6,crude,illnessdur,0.3517040145203026,0.30637621291127737,0.3970318161293278
236,6,crude,pfs,0.068,0.042885918578360334,0.10618925218570377
236,6,crude,prog,0.588,0.5261050290746588,0.6472315102141428
236,6,crude,die_wprog,0.404,0.34507095342004057,0.46583464008308473
236,6,crude,die_noprog,0.344,0.28787477716960375,0.4048468122729748
236,6,crude,rmpfst,0.4402399736402332,0.40565871786062196,0.47482122941984445
236,6,crude,time2prog_gprog,0.40675722903444367,0.37090877733822003,0.4426056807306673
236,6,crude,time2prog_all,0.6654110771754261,0.6237140897476178,0.7071080646032345
236,6,crude,illnessdur,0.31821849197663027,0.2781182145222081,0.35831876943105245
237,6,crude,pfs,0.088,0.05883135595378163,0.12963848283046467
